location,text,hashtags,sentiment
"Denver, CO","Trump’s hyping of an untested drug combination has led to a national run on the drug, which has left lupus &amp; rheumatoid arthritis patients unable to get medication that safeguards them, &amp; could put them at greater risk for #COVID19 if they seek alternates. https://t.co/IBj5LTESpq https://t.co/PZ50kJTJdZ",[],0.21075
South Africa and Oxford ,"These Italian mayors losing it at people violating #Covid19 quarantine are my spirit animals when I see folks out on the sidewalk.

https://t.co/LcfeOc35kH","[{'text': 'Covid19', 'indices': [67, 75]}]",-0.32985
"Berlin, Germany","3/
Thursday, March 12 meeting:

A week earlier, councils had been warned to expect 100,000 deaths from Covid-19.

Now Chris Whitty (chief medical officer) and Sir Patrick Vallance, (chief scientific adviser), realised the estimates were wrong and actually 510,000 dead.

#COVID19 https://t.co/34tnmKbXeC",[],-0.3619333333333333
"Osorno, Chile","This is the face of someone who just spent 9 hours in personal protective equipment moving critically ill Covid19 patients around London.

I feel broken - and we are only at the start. I am begging people, please please do social distancing and self isolation #covid19 https://t.co/hs0RQdvsn3",[],-0.22396666666666665
"Los Angeles, CA","""Our country right now feels like the part in Lion King where Scar ran Pride Rock."" #coronavirus #COVID19 https://t.co/GeTOUwEb2J","[{'text': 'coronavirus', 'indices': [84, 96]}, {'text': 'COVID19', 'indices': [97, 105]}]",0.2997
Cape town,"Tanzanian President:
 ""We are not closing places of worship. That's where there is true healing. Corona is the devil and it cannot survive in the body of Jesus. ""
Corona Virus pandemic knows no places of Worship.
Its a disease not an Evil Spirit.
#COVID19Africa #COVID19 https://t.co/ZFb8v4aqPO",[],0.08605000000000002
Arizona,"Yesterday I knocked on my Tennant's door and told him he can stay in the property rent free for 5 months. He is self employed with 4 kids. I don't need Boris to tell me what is morally correct. Landlords, if you can, do more, do something. #COVID19 #BeNice",[],0.10212000000000002
,Londoners DEFY social distancing measures as thousands mob Richmond Park. It looked more like a Bank Holiday Monday. @theroyalparks @LBRUT @Gareth_Roberts_ #RichmondPark #coronavirus #CoronaCrisisuk #CoronaCrisis #mothersday #lockdownUKnow #lockdown #COVIDIOT #COVIDー19 https://t.co/dMLxvdwjdZ,[],0.23206666666666667
"Eau Claire, WI","More positive test results to report today, and 4 deaths in our state from #COVID19 among patients who range in age from early 30s to 90s. This virus does not discriminate. Please, stay home. Practice social distancing; stay 6 feet away from others:. More: https://t.co/WfXsnIITMP https://t.co/fY39AXpw4Y","[{'text': 'COVID19', 'indices': [86, 94]}]",0.18332
,"US CDC admitted some #COVID19 patients were misdiagnosed as flu during 2019 flu season. 34 million infected &amp; 20000 died. If #COVID19 began last September, &amp; US has been lack of testing ability, how many would have been infected? US should find out when patient zero appeared.","[{'text': 'COVID19', 'indices': [33, 41]}]",-0.46452499999999997
,"In as much as Rand Paul fought against aid for people impacted by the #coronavirus pandemic &amp; in as much as Rand Paul has tested positive for #COVID19, let it be known that Rand Paul can f*ck himself.

Paul: If you want aid, ""you have to be a legitimate person.""

Irony is dead. https://t.co/BICcwDGF37","[{'text': 'coronavirus', 'indices': [88, 100]}]",-0.068775
"Victorville, CA","Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 drop all tags in comments) 🥳❤️ 
#CashAppWisdom","[{'text': 'COVID19', 'indices': [28, 36]}, {'text': 'Coronavirus', 'indices': [41, 53]}]",-0.4215
,COVID-19 #COVIDー19 #COVID19 #covidー19uk #covid19ESP #CoronavirusPandemic https://t.co/bZRzBCLf3c,"[{'text': 'COVIDー19', 'indices': [9, 18]}, {'text': 'COVID19', 'indices': [19, 27]}, {'text': 'covidー19uk', 'indices': [28, 39]}, {'text': 'covid19ESP', 'indices': [40, 51]}, {'text': 'CoronavirusPandemic', 'indices': [52, 72]}]",0.0
,"Yesterday I knocked on my Tennant's door and told him he can stay in the property rent free for 5 months. He is self employed with 4 kids. I don't need Boris to tell me what is morally correct. Landlords, if you can, do more, do something. #COVID19 #BeNice",[],0.10212000000000002
,"Brief #Connecticut #Covid19 thread: 
104 new cases, taking our total up to 327. That is a nearly 47% bump &amp; likely reflects more widespread testing. Total of 8 deaths also indicates testing dominating acute cases, atm. 1/x

https://t.co/GIKFUfa6ES","[{'text': 'Connecticut', 'indices': [20, 32]}, {'text': 'Covid19', 'indices': [33, 41]}]",-0.074
Trinidad & Tobago | Caribbean,"Far more people are vulnerable to #coronavirus, so it has many more targets of opportunity to spread. Keeping people apart in time and space with #socialdistancing measures, #selfisolation and actual #quarantine decreases opportunities for transmission. https://t.co/foswobVYRn","[{'text': 'coronavirus', 'indices': [34, 46]}, {'text': 'socialdistancing', 'indices': [146, 163]}, {'text': 'selfisolation', 'indices': [174, 188]}, {'text': 'quarantine', 'indices': [200, 211]}]",0.2027
"Meath, Ireland","McDonald's buys 40,000t of Irish beef every year and is closing its restaurants because of #coronavirus #COVID19 
 https://t.co/IY1pIJkK4j","[{'text': 'coronavirus', 'indices': [109, 121]}, {'text': 'COVID19', 'indices': [122, 130]}]",0.0
"Bay Area, CA","I can't believe what I just saw. The President essentially wished Senator Romney ill health on national TV. He said it wasn't sarcasm, but no one with eyes and ears would believe it. I don't care who you are, we are all in this together. We must pray all  #COVID19. Inexcusable.",[],-0.015966666666666667
"Cork, Ireland",A fourth death from #Covid19 here &amp; a further 121 confirmed cases today bringing the total number to 906. This is an absolute disgrace. I am fuming 😡 https://t.co/0u2ARB8tWX,"[{'text': 'Covid19', 'indices': [40, 48]}]",-0.5410666666666666
,Can someone legitimately explain what Congressional Democrats are doing? What is their substantive response to why they’re tanking the economy further because the #COVID19 Senate bill they negotiated is now not good enough.,"[{'text': 'COVID19', 'indices': [163, 171]}]",-0.1706
"Toronto, Canada","THERE ARE NO #COVID19 EXPERTS

It requires knowledge of epidemiology, virology, economics, emergency medicine, ICU, rehab, etc

I'm an intensivist, have an honours degree in infectious diseases &amp; an MBA. As much an expert as anyone? So much I don't know

More humility is in order","[{'text': 'COVID19', 'indices': [30, 38]}]",-0.10846666666666667
"NY, USA.","In 1900, Honolulu's Chinatown was burned after officials blamed a plague outbreak on Asian immigrants. Misleading references to #COVID19 as a #ChineseVirus today are part of a long—and dangerous—history of racializing epidemics to fuel xenophobia and hate. https://t.co/4XzRilxqUY",[],-0.4091
"Lagos, Nigeria.","To all the people who don't understand the maths of #COVID19 #COVID19Lagos ...let's not add to the pandemic...stay safe, share and pls stay indoors we beg of you.
#thintalltony #amunbroken #ohimai #idie #proudlynigerian #madeinnigeria #whatskrackerlacking #tunethethug #verified https://t.co/kENUaaBMDf","[{'text': 'COVID19', 'indices': [52, 60]}, {'text': 'COVID19Lagos', 'indices': [61, 74]}, {'text': 'thintalltony', 'indices': [163, 176]}, {'text': 'amunbroken', 'indices': [177, 188]}, {'text': 'ohimai', 'indices': [189, 196]}, {'text': 'idie', 'indices': [197, 202]}, {'text': 'proudlynigerian', 'indices': [203, 219]}, {'text': 'madeinnigeria', 'indices': [220, 234]}, {'text': 'whatskrackerlacking', 'indices': [235, 255]}, {'text': 'tunethethug', 'indices': [256, 268]}, {'text': 'verified', 'indices': [269, 278]}]",0.32985
ٌEِaْrّth!!,"Let's hear it for the farm workers, the essential workers who are still out in the fields laboring hard to keep food on our tables and supermarket shelves. Let's let them know how much we appreciate the hard work they do to keep us fed during the #COVID19 pandemic. #WeFeedYou https://t.co/QQHyBSGujW",[],0.07183333333333332
,".@realDonaldTrump: “Today, I am announcing action to help New York, California, and Washington ensure that the @USNationalGuard can effectively respond to this crisis...Through @FEMA, the federal government will be funding 100% of the cost...” #COVID19 https://t.co/uYpN4QCWL4",[],0.401
,"Dan Tehan 'We are not taking advice from Twitter' #COVID19 

FFS if only they had of listened to what people were warning them about then maybe we would not be in this situation. PS: I have saved every tweet and email I sent to Greg Hunt since Jan 1.

https://t.co/4aQ6BZ6aWp","[{'text': 'COVID19', 'indices': [68, 76]}]",-0.1825
#WWG1WGA_WORLDWIDE,"Dr. Anthony Fauci was part of the gang that silenced and destroyed Dr. Judy Mikovits #XMRV #HHV6
👉Bill &amp; Melinda Gates foundation, Dr. Anthony Fauci team up at NIH🐍
👉Anthony Fauci discusses the significance of World Aids Day💰 #COVID19 https://t.co/WaDYQ8Tj2W https://t.co/lUmXvgVYW0","[{'text': 'XMRV', 'indices': [100, 105]}, {'text': 'HHV6', 'indices': [106, 111]}]",-0.2732
"lagos,Nigeria","BREAKING: @Atiku's Son Tests Positive For #Coronavirus | Sahara Reporters
SaharaReporters had earlier reported that the Nigerian Center For Disease Control confirmed that the number of cases in the country had hit 30. #COVID19 
READ MORE: https://t.co/GQAWrNndV1 https://t.co/BnV4Es1Fpx","[{'text': 'Coronavirus', 'indices': [63, 75]}]",0.2997
houston,"Hey genius, while you were trying to impeach 45, 45 was banning Chinese people from coming to this country and advising Americans not to travel to China. #COVID19 https://t.co/OiK01k4N8q",[],0.0
Ride or die,"My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. ""I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers."" #Covid19 #coronavirus https://t.co/NbYuWePIVt",[],-0.06308333333333334
,"Yesterday I knocked on my Tennant's door and told him he can stay in the property rent free for 5 months. He is self employed with 4 kids. I don't need Boris to tell me what is morally correct. Landlords, if you can, do more, do something. #COVID19 #BeNice",[],0.10212000000000002
"Baltimore, MD","Really sad that our amazing #ISEV2020 meeting is postponed, but thankful to @hillandy and the @IsevOrg board for making the right choice. We will do great #ExtracellularVesicles science this year despite #covid19 and we will eventually put that virus in its fucking place https://t.co/PyNj8JIg8Y","[{'text': 'ISEV2020', 'indices': [28, 37]}, {'text': 'ExtracellularVesicles', 'indices': [155, 177]}, {'text': 'covid19', 'indices': [204, 212]}]",0.6651
Nigeria,"""I'm in the intensive care unit. I can't breathe without this.""

A woman suffering from #coronavirus symptoms has made a video urging people to ""not to take chances"" from her hospital bed.

Latest on #COVID19: https://t.co/xX6569w4M9 https://t.co/K9PeNYBr9R","[{'text': 'coronavirus', 'indices': [101, 113]}]",-0.019199999999999995
"Chicago, IL","Echoing the thanks and appreciation that is traveling around the world, we stand with all health care professionals tonight and every night #Solidarityat8 https://t.co/a77DH3VxZv #Covid19 #coronavirus",[],0.8555
,#coronavirus #StayHome #COVIDー19 #QuarantineActivities #Quarantine instagram @pulp_fotos https://t.co/sYgIvliHk3,"[{'text': 'coronavirus', 'indices': [0, 12]}, {'text': 'StayHome', 'indices': [13, 22]}, {'text': 'COVIDー19', 'indices': [23, 32]}, {'text': 'QuarantineActivities', 'indices': [33, 54]}, {'text': 'Quarantine', 'indices': [55, 66]}]",0.0
The Tardis,"Across the U.S. our system lacks capacity to treat all patients with life-threatening symptoms. Without action, there won't be time to mobilize necessary providers, facilities &amp; equipment to confront #COVID19. Regardless of where they live, people will die unnecessarily. (8/10)",[],-0.09385000000000002
makazzar,"#COVID19 is not airborne

#COVID19 spreads via droplet &amp; contact transmission

For #HCW, @WHO has always recommended droplet precautions, except when preforming aerosol generating procedures, where we recommend airborne precautions

See here: https://t.co/6lZSOK9lb7 https://t.co/6lEtXrwWoC","[{'text': 'COVID19', 'indices': [18, 26]}, {'text': 'COVID19', 'indices': [44, 52]}, {'text': 'HCW', 'indices': [105, 109]}]",0.5106
Mississauga,"As of today, we have 37 cases #COVID19 in Peel, 18 are in #Mississauga. Some people still aren’t getting the message about social distancing. Stay at home where possible and practice physical distance even when outside. This is a critical time in our efforts to flatten the curve. https://t.co/ybE78QwaJx","[{'text': 'COVID19', 'indices': [49, 57]}, {'text': 'Mississauga', 'indices': [77, 89]}]",-0.06364
